split,patch_name,width,height,object_ratio,background_ratio,num_objects,level,keep_ratio,augment_times
Train,img_9_patch_0825_mask.tif,256,256,0.733032,0.266968,1,dense,1.0,1
Train,img_9_patch_0826_mask.tif,256,256,0.593399,0.406601,1,dense,1.0,1
Train,img_9_patch_0827_mask.tif,256,256,0.435791,0.564209,1,dense,1.0,1
Train,img_9_patch_0828_mask.tif,256,256,0.280289,0.719711,1,normal,1.0,1
Train,img_9_patch_0829_mask.tif,256,256,0.153366,0.846634,1,normal,1.0,1
Train,img_9_patch_0830_mask.tif,256,256,0.083679,0.916321,2,sparse,1.0,1
Train,img_9_patch_0831_mask.tif,256,256,0.174927,0.825073,3,normal,1.0,1
Train,img_9_patch_0832_mask.tif,256,256,0.272919,0.727081,2,normal,1.0,1
Train,img_9_patch_0833_mask.tif,256,256,0.354126,0.645874,2,normal,1.0,1
Train,img_9_patch_0834_mask.tif,256,256,0.347595,0.652405,3,normal,1.0,1
Train,img_9_patch_0835_mask.tif,256,256,0.209152,0.790848,4,normal,1.0,1
Train,img_9_patch_0836_mask.tif,256,256,0.101822,0.898178,3,normal,1.0,1
Train,img_9_patch_0837_mask.tif,256,256,0.020615,0.979385,2,sparse,1.0,1
Train,img_9_patch_0838_mask.tif,256,256,0.001556,0.998444,1,very_sparse,1.0,6
Train,img_9_patch_0839_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0840_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0841_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0842_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0843_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0844_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0845_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0846_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0847_mask.tif,256,256,0.054047,0.945953,1,sparse,1.0,1
Train,img_9_patch_0848_mask.tif,256,256,0.064651,0.935349,1,sparse,1.0,1
Train,img_9_patch_0849_mask.tif,256,256,0.064651,0.935349,1,sparse,1.0,1
Train,img_9_patch_0850_mask.tif,256,256,0.064651,0.935349,1,sparse,1.0,1
Train,img_9_patch_0851_mask.tif,256,256,0.010605,0.989395,1,sparse,1.0,1
Train,img_9_patch_0852_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0853_mask.tif,256,256,0.023712,0.976288,8,sparse,1.0,1
Train,img_9_patch_0854_mask.tif,256,256,0.023712,0.976288,8,sparse,1.0,1
Train,img_9_patch_0855_mask.tif,256,256,0.023712,0.976288,8,sparse,1.0,1
Train,img_9_patch_0856_mask.tif,256,256,0.023712,0.976288,8,sparse,1.0,1
Train,img_9_patch_0857_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0858_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0859_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0860_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0861_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0862_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0863_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0864_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0865_mask.tif,256,256,0.39006,0.60994,1,normal,1.0,1
Train,img_9_patch_0866_mask.tif,256,256,0.467377,0.532623,1,dense,1.0,1
Train,img_9_patch_0867_mask.tif,256,256,0.501175,0.498825,1,dense,1.0,1
Train,img_9_patch_0868_mask.tif,256,256,0.497238,0.502762,1,dense,1.0,1
Train,img_9_patch_0869_mask.tif,256,256,0.461594,0.538406,1,dense,1.0,1
Train,img_9_patch_0870_mask.tif,256,256,0.428085,0.571915,1,dense,1.0,1
Train,img_9_patch_0871_mask.tif,256,256,0.497803,0.502197,1,dense,1.0,1
Train,img_9_patch_0872_mask.tif,256,256,0.63472,0.36528,1,dense,1.0,1
Train,img_9_patch_0873_mask.tif,256,256,0.786087,0.213913,1,dense,1.0,1
Train,img_9_patch_0874_mask.tif,256,256,0.942108,0.057892,1,dense,1.0,1
Train,img_9_patch_0875_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_0876_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_0877_mask.tif,256,256,0.999969,3.1e-05,1,dense,1.0,1
Train,img_9_patch_0878_mask.tif,256,256,0.97731,0.02269,1,dense,1.0,1
Train,img_9_patch_0879_mask.tif,256,256,0.916733,0.083267,1,dense,1.0,1
Train,img_9_patch_0880_mask.tif,256,256,0.824509,0.175491,1,dense,1.0,1
Train,img_9_patch_0881_mask.tif,256,256,0.685791,0.314209,1,dense,1.0,1
Train,img_9_patch_0882_mask.tif,256,256,0.528961,0.471039,1,dense,1.0,1
Train,img_9_patch_0883_mask.tif,256,256,0.373047,0.626953,1,normal,1.0,1
Train,img_9_patch_0884_mask.tif,256,256,0.24086,0.75914,2,normal,1.0,1
Train,img_9_patch_0885_mask.tif,256,256,0.300873,0.699127,3,normal,1.0,1
Train,img_9_patch_0886_mask.tif,256,256,0.360107,0.639893,2,normal,1.0,1
Train,img_9_patch_0887_mask.tif,256,256,0.359848,0.640152,2,normal,1.0,1
Train,img_9_patch_0888_mask.tif,256,256,0.336609,0.663391,2,normal,1.0,1
Train,img_9_patch_0889_mask.tif,256,256,0.165344,0.834656,3,normal,1.0,1
Train,img_9_patch_0890_mask.tif,256,256,0.035599,0.964401,3,sparse,1.0,1
Train,img_9_patch_0891_mask.tif,256,256,0.00235,0.99765,1,very_sparse,1.0,6
Train,img_9_patch_0892_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0893_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0894_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0895_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0896_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0897_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0898_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0899_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0900_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0901_mask.tif,256,256,0.074829,0.925171,1,sparse,1.0,1
Train,img_9_patch_0902_mask.tif,256,256,0.085434,0.914566,1,sparse,1.0,1
Train,img_9_patch_0903_mask.tif,256,256,0.085434,0.914566,1,sparse,1.0,1
Train,img_9_patch_0904_mask.tif,256,256,0.085434,0.914566,1,sparse,1.0,1
Train,img_9_patch_0905_mask.tif,256,256,0.010605,0.989395,1,sparse,1.0,1
Train,img_9_patch_0906_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0907_mask.tif,256,256,0.026932,0.973068,8,sparse,1.0,1
Train,img_9_patch_0908_mask.tif,256,256,0.026932,0.973068,8,sparse,1.0,1
Train,img_9_patch_0909_mask.tif,256,256,0.026932,0.973068,8,sparse,1.0,1
Train,img_9_patch_0910_mask.tif,256,256,0.026932,0.973068,8,sparse,1.0,1
Train,img_9_patch_0911_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0912_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0913_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0914_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0915_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0916_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0917_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0918_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0919_mask.tif,256,256,0.160477,0.839523,1,normal,1.0,1
Train,img_9_patch_0920_mask.tif,256,256,0.217377,0.782623,1,normal,1.0,1
Train,img_9_patch_0921_mask.tif,256,256,0.251175,0.748825,1,normal,1.0,1
Train,img_9_patch_0922_mask.tif,256,256,0.247238,0.752762,1,normal,1.0,1
Train,img_9_patch_0923_mask.tif,256,256,0.211594,0.788406,1,normal,1.0,1
Train,img_9_patch_0924_mask.tif,256,256,0.178085,0.821915,1,normal,1.0,1
Train,img_9_patch_0925_mask.tif,256,256,0.279221,0.720779,1,normal,1.0,1
Train,img_9_patch_0926_mask.tif,256,256,0.478638,0.521362,1,dense,1.0,1
Train,img_9_patch_0927_mask.tif,256,256,0.692505,0.307495,1,dense,1.0,1
Train,img_9_patch_0928_mask.tif,256,256,0.911026,0.088974,1,dense,1.0,1
Train,img_9_patch_0929_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_0930_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_0931_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_0932_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_0933_mask.tif,256,256,0.989471,0.010529,1,dense,1.0,1
Train,img_9_patch_0934_mask.tif,256,256,0.959747,0.040253,1,dense,1.0,1
Train,img_9_patch_0935_mask.tif,256,256,0.883499,0.116501,1,dense,1.0,1
Train,img_9_patch_0936_mask.tif,256,256,0.76651,0.23349,1,dense,1.0,1
Train,img_9_patch_0937_mask.tif,256,256,0.619415,0.380585,1,dense,1.0,1
Train,img_9_patch_0938_mask.tif,256,256,0.4534,0.5466,2,dense,1.0,1
Train,img_9_patch_0939_mask.tif,256,256,0.430847,0.569153,2,dense,1.0,1
Train,img_9_patch_0940_mask.tif,256,256,0.399796,0.600204,2,normal,1.0,1
Train,img_9_patch_0941_mask.tif,256,256,0.31546,0.68454,2,normal,1.0,1
Train,img_9_patch_0942_mask.tif,256,256,0.2612,0.7388,2,normal,1.0,1
Train,img_9_patch_0943_mask.tif,256,256,0.110001,0.889999,2,normal,1.0,1
Train,img_9_patch_0944_mask.tif,256,256,0.008041,0.991959,2,very_sparse,1.0,6
Train,img_9_patch_0945_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0946_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0947_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0948_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0949_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0950_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0951_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0952_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0953_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0954_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0955_mask.tif,256,256,0.076019,0.923981,1,sparse,1.0,1
Train,img_9_patch_0956_mask.tif,256,256,0.086624,0.913376,1,sparse,1.0,1
Train,img_9_patch_0957_mask.tif,256,256,0.086624,0.913376,1,sparse,1.0,1
Train,img_9_patch_0958_mask.tif,256,256,0.086624,0.913376,1,sparse,1.0,1
Train,img_9_patch_0959_mask.tif,256,256,0.010605,0.989395,1,sparse,1.0,1
Train,img_9_patch_0960_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0961_mask.tif,256,256,0.023743,0.976257,8,sparse,1.0,1
Train,img_9_patch_0962_mask.tif,256,256,0.023743,0.976257,8,sparse,1.0,1
Train,img_9_patch_0963_mask.tif,256,256,0.023743,0.976257,8,sparse,1.0,1
Train,img_9_patch_0964_mask.tif,256,256,0.023743,0.976257,8,sparse,1.0,1
Train,img_9_patch_0965_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0966_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0967_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0968_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0969_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0970_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0971_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0972_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0973_mask.tif,256,256,0.014374,0.985626,1,sparse,1.0,1
Train,img_9_patch_0974_mask.tif,256,256,0.016861,0.983139,1,sparse,1.0,1
Train,img_9_patch_0975_mask.tif,256,256,0.016861,0.983139,1,sparse,1.0,1
Train,img_9_patch_0976_mask.tif,256,256,0.011765,0.988235,1,sparse,1.0,1
Train,img_9_patch_0977_mask.tif,256,256,0.002487,0.997513,1,very_sparse,1.0,6
Train,img_9_patch_0978_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0979_mask.tif,256,256,0.134293,0.865707,1,normal,1.0,1
Train,img_9_patch_0980_mask.tif,256,256,0.384293,0.615707,1,normal,1.0,1
Train,img_9_patch_0981_mask.tif,256,256,0.634293,0.365707,1,dense,1.0,1
Train,img_9_patch_0982_mask.tif,256,256,0.884293,0.115707,1,dense,1.0,1
Train,img_9_patch_0983_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_0984_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_0985_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_0986_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_0987_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_0988_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_0989_mask.tif,256,256,0.98201,0.01799,1,dense,1.0,1
Train,img_9_patch_0990_mask.tif,256,256,0.927521,0.072479,1,dense,1.0,1
Train,img_9_patch_0991_mask.tif,256,256,0.832397,0.167603,1,dense,1.0,1
Train,img_9_patch_0992_mask.tif,256,256,0.680801,0.319199,2,dense,1.0,1
Train,img_9_patch_0993_mask.tif,256,256,0.577133,0.422867,2,dense,1.0,1
Train,img_9_patch_0994_mask.tif,256,256,0.475662,0.524338,2,dense,1.0,1
Train,img_9_patch_0995_mask.tif,256,256,0.327545,0.672455,2,normal,1.0,1
Train,img_9_patch_0996_mask.tif,256,256,0.229141,0.770859,2,normal,1.0,1
Train,img_9_patch_0997_mask.tif,256,256,0.1008,0.8992,2,normal,1.0,1
Train,img_9_patch_0998_mask.tif,256,256,0.00676,0.99324,2,very_sparse,1.0,6
Train,img_9_patch_0999_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1000_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1001_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1002_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1003_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1004_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1005_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1006_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1007_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1008_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1009_mask.tif,256,256,0.051041,0.948959,1,sparse,1.0,1
Train,img_9_patch_1010_mask.tif,256,256,0.051041,0.948959,1,sparse,1.0,1
Train,img_9_patch_1011_mask.tif,256,256,0.051041,0.948959,1,sparse,1.0,1
Train,img_9_patch_1012_mask.tif,256,256,0.051041,0.948959,1,sparse,1.0,1
Train,img_9_patch_1013_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1014_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1015_mask.tif,256,256,0.009079,0.990921,4,very_sparse,1.0,6
Train,img_9_patch_1016_mask.tif,256,256,0.009079,0.990921,4,very_sparse,1.0,6
Train,img_9_patch_1017_mask.tif,256,256,0.009079,0.990921,4,very_sparse,1.0,6
Train,img_9_patch_1018_mask.tif,256,256,0.009079,0.990921,4,very_sparse,1.0,6
Train,img_9_patch_1019_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1020_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1021_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1022_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1023_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1024_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1025_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1026_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1027_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1028_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1029_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1030_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1031_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1032_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1033_mask.tif,256,256,0.111969,0.888031,1,normal,1.0,1
Train,img_9_patch_1034_mask.tif,256,256,0.361969,0.638031,1,normal,1.0,1
Train,img_9_patch_1035_mask.tif,256,256,0.611969,0.388031,1,dense,1.0,1
Train,img_9_patch_1036_mask.tif,256,256,0.861969,0.138031,1,dense,1.0,1
Train,img_9_patch_1037_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1038_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1039_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1040_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1041_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1042_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1043_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1044_mask.tif,256,256,0.998672,0.001328,1,dense,1.0,1
Train,img_9_patch_1045_mask.tif,256,256,0.966049,0.033951,1,dense,1.0,1
Train,img_9_patch_1046_mask.tif,256,256,0.86972,0.13028,1,dense,1.0,1
Train,img_9_patch_1047_mask.tif,256,256,0.749283,0.250717,2,dense,1.0,1
Train,img_9_patch_1048_mask.tif,256,256,0.556595,0.443405,2,dense,1.0,1
Train,img_9_patch_1049_mask.tif,256,256,0.345657,0.654343,2,normal,1.0,1
Train,img_9_patch_1050_mask.tif,256,256,0.191986,0.808014,2,normal,1.0,1
Train,img_9_patch_1051_mask.tif,256,256,0.062424,0.937576,3,sparse,1.0,1
Train,img_9_patch_1052_mask.tif,256,256,0.006439,0.993561,1,very_sparse,1.0,6
Train,img_9_patch_1053_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1054_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1055_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1056_mask.tif,256,256,4.6e-05,0.999954,1,very_sparse,1.0,6
Train,img_9_patch_1057_mask.tif,256,256,0.007385,0.992615,1,very_sparse,1.0,6
Train,img_9_patch_1058_mask.tif,256,256,0.007385,0.992615,1,very_sparse,1.0,6
Train,img_9_patch_1059_mask.tif,256,256,0.007385,0.992615,1,very_sparse,1.0,6
Train,img_9_patch_1060_mask.tif,256,256,0.007339,0.992661,1,very_sparse,1.0,6
Train,img_9_patch_1061_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1062_mask.tif,256,256,0.015305,0.984695,1,sparse,1.0,1
Train,img_9_patch_1063_mask.tif,256,256,0.037415,0.962585,2,sparse,1.0,1
Train,img_9_patch_1064_mask.tif,256,256,0.037415,0.962585,2,sparse,1.0,1
Train,img_9_patch_1065_mask.tif,256,256,0.037415,0.962585,2,sparse,1.0,1
Train,img_9_patch_1066_mask.tif,256,256,0.02211,0.97789,2,sparse,1.0,1
Train,img_9_patch_1067_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1068_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1069_mask.tif,256,256,0.00322,0.99678,1,very_sparse,1.0,6
Train,img_9_patch_1070_mask.tif,256,256,0.00322,0.99678,1,very_sparse,1.0,6
Train,img_9_patch_1071_mask.tif,256,256,0.00322,0.99678,1,very_sparse,1.0,6
Train,img_9_patch_1072_mask.tif,256,256,0.00322,0.99678,1,very_sparse,1.0,6
Train,img_9_patch_1073_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1074_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1075_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1076_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1077_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1078_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1079_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1080_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1081_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1082_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1083_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1084_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1085_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1086_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1087_mask.tif,256,256,0.090668,0.909332,1,sparse,1.0,1
Train,img_9_patch_1088_mask.tif,256,256,0.340668,0.659332,1,normal,1.0,1
Train,img_9_patch_1089_mask.tif,256,256,0.590668,0.409332,1,dense,1.0,1
Train,img_9_patch_1090_mask.tif,256,256,0.840668,0.159332,1,dense,1.0,1
Train,img_9_patch_1091_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1092_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1093_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1094_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1095_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1096_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1097_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1098_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1099_mask.tif,256,256,0.996368,0.003632,1,dense,1.0,1
Train,img_9_patch_1100_mask.tif,256,256,0.96254,0.03746,1,dense,1.0,1
Train,img_9_patch_1101_mask.tif,256,256,0.863861,0.136139,2,dense,1.0,1
Train,img_9_patch_1102_mask.tif,256,256,0.648834,0.351166,4,dense,1.0,1
Train,img_9_patch_1103_mask.tif,256,256,0.403976,0.596024,4,dense,1.0,1
Train,img_9_patch_1104_mask.tif,256,256,0.187805,0.812195,4,normal,1.0,1
Train,img_9_patch_1105_mask.tif,256,256,0.036484,0.963516,4,sparse,1.0,1
Train,img_9_patch_1106_mask.tif,256,256,0.001511,0.998489,1,very_sparse,1.0,6
Train,img_9_patch_1107_mask.tif,256,256,0.017776,0.982224,1,sparse,1.0,1
Train,img_9_patch_1108_mask.tif,256,256,0.021713,0.978287,1,sparse,1.0,1
Train,img_9_patch_1109_mask.tif,256,256,0.021713,0.978287,1,sparse,1.0,1
Train,img_9_patch_1110_mask.tif,256,256,0.029449,0.970551,2,sparse,1.0,1
Train,img_9_patch_1111_mask.tif,256,256,0.041336,0.958664,2,sparse,1.0,1
Train,img_9_patch_1112_mask.tif,256,256,0.037399,0.962601,1,sparse,1.0,1
Train,img_9_patch_1113_mask.tif,256,256,0.037399,0.962601,1,sparse,1.0,1
Train,img_9_patch_1114_mask.tif,256,256,0.029663,0.970337,1,sparse,1.0,1
Train,img_9_patch_1115_mask.tif,256,256,0.002945,0.997055,1,very_sparse,1.0,6
Train,img_9_patch_1116_mask.tif,256,256,0.064926,0.935074,1,sparse,1.0,1
Train,img_9_patch_1117_mask.tif,256,256,0.069077,0.930923,2,sparse,1.0,1
Train,img_9_patch_1118_mask.tif,256,256,0.069077,0.930923,2,sparse,1.0,1
Train,img_9_patch_1119_mask.tif,256,256,0.066132,0.933868,2,sparse,1.0,1
Train,img_9_patch_1120_mask.tif,256,256,0.00415,0.99585,3,very_sparse,1.0,6
Train,img_9_patch_1121_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1122_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1123_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1124_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1125_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1126_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1127_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1128_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1129_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1130_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1131_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1132_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1133_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1134_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1135_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1136_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1137_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1138_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1139_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1140_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1141_mask.tif,256,256,0.069565,0.930435,1,sparse,1.0,1
Train,img_9_patch_1142_mask.tif,256,256,0.319565,0.680435,1,normal,1.0,1
Train,img_9_patch_1143_mask.tif,256,256,0.569565,0.430435,1,dense,1.0,1
Train,img_9_patch_1144_mask.tif,256,256,0.819565,0.180435,1,dense,1.0,1
