split,patch_name,width,height,total_pixels,object_pixels,background_pixels,object_ratio,background_ratio,num_objects
Train,img_9_patch_0860_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0861_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0862_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0863_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0864_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0865_mask.tif,256,256,65536,25563,39973,0.390060,0.609940,1
Train,img_9_patch_0866_mask.tif,256,256,65536,30630,34906,0.467377,0.532623,1
Train,img_9_patch_0867_mask.tif,256,256,65536,32845,32691,0.501175,0.498825,1
Train,img_9_patch_0868_mask.tif,256,256,65536,32587,32949,0.497238,0.502762,1
Train,img_9_patch_0869_mask.tif,256,256,65536,30251,35285,0.461594,0.538406,1
Train,img_9_patch_0870_mask.tif,256,256,65536,28055,37481,0.428085,0.571915,1
Train,img_9_patch_0871_mask.tif,256,256,65536,32624,32912,0.497803,0.502197,1
Train,img_9_patch_0872_mask.tif,256,256,65536,41597,23939,0.634720,0.365280,1
Train,img_9_patch_0873_mask.tif,256,256,65536,51517,14019,0.786087,0.213913,1
Train,img_9_patch_0874_mask.tif,256,256,65536,61742,3794,0.942108,0.057892,1
Train,img_9_patch_0875_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_0876_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_0877_mask.tif,256,256,65536,65534,2,0.999969,0.000031,1
Train,img_9_patch_0878_mask.tif,256,256,65536,64049,1487,0.977310,0.022690,1
Train,img_9_patch_0879_mask.tif,256,256,65536,60079,5457,0.916733,0.083267,1
Train,img_9_patch_0880_mask.tif,256,256,65536,54035,11501,0.824509,0.175491,1
Train,img_9_patch_0881_mask.tif,256,256,65536,44944,20592,0.685791,0.314209,1
Train,img_9_patch_0882_mask.tif,256,256,65536,34666,30870,0.528961,0.471039,1
Train,img_9_patch_0883_mask.tif,256,256,65536,24448,41088,0.373047,0.626953,1
Train,img_9_patch_0884_mask.tif,256,256,65536,15785,49751,0.240860,0.759140,2
Train,img_9_patch_0885_mask.tif,256,256,65536,19718,45818,0.300873,0.699127,3
Train,img_9_patch_0886_mask.tif,256,256,65536,23600,41936,0.360107,0.639893,2
Train,img_9_patch_0887_mask.tif,256,256,65536,23583,41953,0.359848,0.640152,2
Train,img_9_patch_0888_mask.tif,256,256,65536,22060,43476,0.336609,0.663391,2
Train,img_9_patch_0889_mask.tif,256,256,65536,10836,54700,0.165344,0.834656,3
Train,img_9_patch_0890_mask.tif,256,256,65536,2333,63203,0.035599,0.964401,3
Train,img_9_patch_0891_mask.tif,256,256,65536,154,65382,0.002350,0.997650,1
Train,img_9_patch_0892_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0893_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0894_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0895_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0896_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0897_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0898_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0899_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0900_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0901_mask.tif,256,256,65536,4904,60632,0.074829,0.925171,1
Train,img_9_patch_0902_mask.tif,256,256,65536,5599,59937,0.085434,0.914566,1
Train,img_9_patch_0903_mask.tif,256,256,65536,5599,59937,0.085434,0.914566,1
Train,img_9_patch_0904_mask.tif,256,256,65536,5599,59937,0.085434,0.914566,1
Train,img_9_patch_0905_mask.tif,256,256,65536,695,64841,0.010605,0.989395,1
Train,img_9_patch_0906_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0907_mask.tif,256,256,65536,1765,63771,0.026932,0.973068,8
Train,img_9_patch_0908_mask.tif,256,256,65536,1765,63771,0.026932,0.973068,8
Train,img_9_patch_0909_mask.tif,256,256,65536,1765,63771,0.026932,0.973068,8
Train,img_9_patch_0910_mask.tif,256,256,65536,1765,63771,0.026932,0.973068,8
Train,img_9_patch_0911_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0912_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0913_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0914_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0915_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0916_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0917_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0918_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0919_mask.tif,256,256,65536,10517,55019,0.160477,0.839523,1
Train,img_9_patch_0920_mask.tif,256,256,65536,14246,51290,0.217377,0.782623,1
Train,img_9_patch_0921_mask.tif,256,256,65536,16461,49075,0.251175,0.748825,1
Train,img_9_patch_0922_mask.tif,256,256,65536,16203,49333,0.247238,0.752762,1
Train,img_9_patch_0923_mask.tif,256,256,65536,13867,51669,0.211594,0.788406,1
Train,img_9_patch_0924_mask.tif,256,256,65536,11671,53865,0.178085,0.821915,1
Train,img_9_patch_0925_mask.tif,256,256,65536,18299,47237,0.279221,0.720779,1
Train,img_9_patch_0926_mask.tif,256,256,65536,31368,34168,0.478638,0.521362,1
Train,img_9_patch_0927_mask.tif,256,256,65536,45384,20152,0.692505,0.307495,1
Train,img_9_patch_0928_mask.tif,256,256,65536,59705,5831,0.911026,0.088974,1
Train,img_9_patch_0929_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_0930_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_0931_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_0932_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_0933_mask.tif,256,256,65536,64846,690,0.989471,0.010529,1
Train,img_9_patch_0934_mask.tif,256,256,65536,62898,2638,0.959747,0.040253,1
Train,img_9_patch_0935_mask.tif,256,256,65536,57901,7635,0.883499,0.116501,1
Train,img_9_patch_0936_mask.tif,256,256,65536,50234,15302,0.766510,0.233490,1
Train,img_9_patch_0937_mask.tif,256,256,65536,40594,24942,0.619415,0.380585,1
Train,img_9_patch_0938_mask.tif,256,256,65536,29714,35822,0.453400,0.546600,2
Train,img_9_patch_0939_mask.tif,256,256,65536,28236,37300,0.430847,0.569153,2
Train,img_9_patch_0940_mask.tif,256,256,65536,26201,39335,0.399796,0.600204,2
Train,img_9_patch_0941_mask.tif,256,256,65536,20674,44862,0.315460,0.684540,2
Train,img_9_patch_0942_mask.tif,256,256,65536,17118,48418,0.261200,0.738800,2
Train,img_9_patch_0943_mask.tif,256,256,65536,7209,58327,0.110001,0.889999,2
Train,img_9_patch_0944_mask.tif,256,256,65536,527,65009,0.008041,0.991959,2
Train,img_9_patch_0945_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0946_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0947_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0948_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0949_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0950_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0951_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0952_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0953_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0954_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0955_mask.tif,256,256,65536,4982,60554,0.076019,0.923981,1
Train,img_9_patch_0956_mask.tif,256,256,65536,5677,59859,0.086624,0.913376,1
Train,img_9_patch_0957_mask.tif,256,256,65536,5677,59859,0.086624,0.913376,1
Train,img_9_patch_0958_mask.tif,256,256,65536,5677,59859,0.086624,0.913376,1
Train,img_9_patch_0959_mask.tif,256,256,65536,695,64841,0.010605,0.989395,1
Train,img_9_patch_0960_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0961_mask.tif,256,256,65536,1556,63980,0.023743,0.976257,8
Train,img_9_patch_0962_mask.tif,256,256,65536,1556,63980,0.023743,0.976257,8
Train,img_9_patch_0963_mask.tif,256,256,65536,1556,63980,0.023743,0.976257,8
Train,img_9_patch_0964_mask.tif,256,256,65536,1556,63980,0.023743,0.976257,8
Train,img_9_patch_0965_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0966_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0967_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0968_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0969_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0970_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0971_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0972_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0973_mask.tif,256,256,65536,942,64594,0.014374,0.985626,1
Train,img_9_patch_0974_mask.tif,256,256,65536,1105,64431,0.016861,0.983139,1
Train,img_9_patch_0975_mask.tif,256,256,65536,1105,64431,0.016861,0.983139,1
Train,img_9_patch_0976_mask.tif,256,256,65536,771,64765,0.011765,0.988235,1
Train,img_9_patch_0977_mask.tif,256,256,65536,163,65373,0.002487,0.997513,1
Train,img_9_patch_0978_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0979_mask.tif,256,256,65536,8801,56735,0.134293,0.865707,1
Train,img_9_patch_0980_mask.tif,256,256,65536,25185,40351,0.384293,0.615707,1
Train,img_9_patch_0981_mask.tif,256,256,65536,41569,23967,0.634293,0.365707,1
Train,img_9_patch_0982_mask.tif,256,256,65536,57953,7583,0.884293,0.115707,1
Train,img_9_patch_0983_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_0984_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_0985_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_0986_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_0987_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_0988_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_0989_mask.tif,256,256,65536,64357,1179,0.982010,0.017990,1
Train,img_9_patch_0990_mask.tif,256,256,65536,60786,4750,0.927521,0.072479,1
Train,img_9_patch_0991_mask.tif,256,256,65536,54552,10984,0.832397,0.167603,1
Train,img_9_patch_0992_mask.tif,256,256,65536,44617,20919,0.680801,0.319199,2
Train,img_9_patch_0993_mask.tif,256,256,65536,37823,27713,0.577133,0.422867,2
Train,img_9_patch_0994_mask.tif,256,256,65536,31173,34363,0.475662,0.524338,2
Train,img_9_patch_0995_mask.tif,256,256,65536,21466,44070,0.327545,0.672455,2
Train,img_9_patch_0996_mask.tif,256,256,65536,15017,50519,0.229141,0.770859,2
Train,img_9_patch_0997_mask.tif,256,256,65536,6606,58930,0.100800,0.899200,2
Train,img_9_patch_0998_mask.tif,256,256,65536,443,65093,0.006760,0.993240,2
Train,img_9_patch_0999_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1000_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1001_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1002_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1003_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1004_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1005_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1006_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1007_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1008_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1009_mask.tif,256,256,65536,3345,62191,0.051041,0.948959,1
Train,img_9_patch_1010_mask.tif,256,256,65536,3345,62191,0.051041,0.948959,1
Train,img_9_patch_1011_mask.tif,256,256,65536,3345,62191,0.051041,0.948959,1
Train,img_9_patch_1012_mask.tif,256,256,65536,3345,62191,0.051041,0.948959,1
Train,img_9_patch_1013_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1014_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1015_mask.tif,256,256,65536,595,64941,0.009079,0.990921,4
Train,img_9_patch_1016_mask.tif,256,256,65536,595,64941,0.009079,0.990921,4
Train,img_9_patch_1017_mask.tif,256,256,65536,595,64941,0.009079,0.990921,4
Train,img_9_patch_1018_mask.tif,256,256,65536,595,64941,0.009079,0.990921,4
Train,img_9_patch_1019_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1020_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1021_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1022_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1023_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1024_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1025_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1026_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1027_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1028_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1029_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1030_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1031_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1032_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1033_mask.tif,256,256,65536,7338,58198,0.111969,0.888031,1
Train,img_9_patch_1034_mask.tif,256,256,65536,23722,41814,0.361969,0.638031,1
Train,img_9_patch_1035_mask.tif,256,256,65536,40106,25430,0.611969,0.388031,1
Train,img_9_patch_1036_mask.tif,256,256,65536,56490,9046,0.861969,0.138031,1
Train,img_9_patch_1037_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_1038_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_1039_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_1040_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_1041_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_1042_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_1043_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_1044_mask.tif,256,256,65536,65449,87,0.998672,0.001328,1
Train,img_9_patch_1045_mask.tif,256,256,65536,63311,2225,0.966049,0.033951,1
Train,img_9_patch_1046_mask.tif,256,256,65536,56998,8538,0.869720,0.130280,1
Train,img_9_patch_1047_mask.tif,256,256,65536,49105,16431,0.749283,0.250717,2
Train,img_9_patch_1048_mask.tif,256,256,65536,36477,29059,0.556595,0.443405,2
Train,img_9_patch_1049_mask.tif,256,256,65536,22653,42883,0.345657,0.654343,2
Train,img_9_patch_1050_mask.tif,256,256,65536,12582,52954,0.191986,0.808014,2
Train,img_9_patch_1051_mask.tif,256,256,65536,4091,61445,0.062424,0.937576,3
Train,img_9_patch_1052_mask.tif,256,256,65536,422,65114,0.006439,0.993561,1
Train,img_9_patch_1053_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1054_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1055_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1056_mask.tif,256,256,65536,3,65533,0.000046,0.999954,1
Train,img_9_patch_1057_mask.tif,256,256,65536,484,65052,0.007385,0.992615,1
Train,img_9_patch_1058_mask.tif,256,256,65536,484,65052,0.007385,0.992615,1
Train,img_9_patch_1059_mask.tif,256,256,65536,484,65052,0.007385,0.992615,1
Train,img_9_patch_1060_mask.tif,256,256,65536,481,65055,0.007339,0.992661,1
Train,img_9_patch_1061_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1062_mask.tif,256,256,65536,1003,64533,0.015305,0.984695,1
Train,img_9_patch_1063_mask.tif,256,256,65536,2452,63084,0.037415,0.962585,2
Train,img_9_patch_1064_mask.tif,256,256,65536,2452,63084,0.037415,0.962585,2
Train,img_9_patch_1065_mask.tif,256,256,65536,2452,63084,0.037415,0.962585,2
Train,img_9_patch_1066_mask.tif,256,256,65536,1449,64087,0.022110,0.977890,2
Train,img_9_patch_1067_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1068_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1069_mask.tif,256,256,65536,211,65325,0.003220,0.996780,1
Train,img_9_patch_1070_mask.tif,256,256,65536,211,65325,0.003220,0.996780,1
Train,img_9_patch_1071_mask.tif,256,256,65536,211,65325,0.003220,0.996780,1
Train,img_9_patch_1072_mask.tif,256,256,65536,211,65325,0.003220,0.996780,1
Train,img_9_patch_1073_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1074_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1075_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1076_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1077_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1078_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1079_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1080_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1081_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1082_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1083_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1084_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1085_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1086_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1087_mask.tif,256,256,65536,5942,59594,0.090668,0.909332,1
Train,img_9_patch_1088_mask.tif,256,256,65536,22326,43210,0.340668,0.659332,1
Train,img_9_patch_1089_mask.tif,256,256,65536,38710,26826,0.590668,0.409332,1
Train,img_9_patch_1090_mask.tif,256,256,65536,55094,10442,0.840668,0.159332,1
Train,img_9_patch_1091_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_1092_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_1093_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_1094_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_1095_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_1096_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_1097_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_1098_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_1099_mask.tif,256,256,65536,65298,238,0.996368,0.003632,1
Train,img_9_patch_1100_mask.tif,256,256,65536,63081,2455,0.962540,0.037460,1
Train,img_9_patch_1101_mask.tif,256,256,65536,56614,8922,0.863861,0.136139,2
Train,img_9_patch_1102_mask.tif,256,256,65536,42522,23014,0.648834,0.351166,4
Train,img_9_patch_1103_mask.tif,256,256,65536,26475,39061,0.403976,0.596024,4
Train,img_9_patch_1104_mask.tif,256,256,65536,12308,53228,0.187805,0.812195,4
Train,img_9_patch_1105_mask.tif,256,256,65536,2391,63145,0.036484,0.963516,4
Train,img_9_patch_1106_mask.tif,256,256,65536,99,65437,0.001511,0.998489,1
Train,img_9_patch_1107_mask.tif,256,256,65536,1165,64371,0.017776,0.982224,1
Train,img_9_patch_1108_mask.tif,256,256,65536,1423,64113,0.021713,0.978287,1
Train,img_9_patch_1109_mask.tif,256,256,65536,1423,64113,0.021713,0.978287,1
Train,img_9_patch_1110_mask.tif,256,256,65536,1930,63606,0.029449,0.970551,2
Train,img_9_patch_1111_mask.tif,256,256,65536,2709,62827,0.041336,0.958664,2
Train,img_9_patch_1112_mask.tif,256,256,65536,2451,63085,0.037399,0.962601,1
Train,img_9_patch_1113_mask.tif,256,256,65536,2451,63085,0.037399,0.962601,1
Train,img_9_patch_1114_mask.tif,256,256,65536,1944,63592,0.029663,0.970337,1
Train,img_9_patch_1115_mask.tif,256,256,65536,193,65343,0.002945,0.997055,1
Train,img_9_patch_1116_mask.tif,256,256,65536,4255,61281,0.064926,0.935074,1
Train,img_9_patch_1117_mask.tif,256,256,65536,4527,61009,0.069077,0.930923,2
Train,img_9_patch_1118_mask.tif,256,256,65536,4527,61009,0.069077,0.930923,2
Train,img_9_patch_1119_mask.tif,256,256,65536,4334,61202,0.066132,0.933868,2
Train,img_9_patch_1120_mask.tif,256,256,65536,272,65264,0.004150,0.995850,3
Train,img_9_patch_1121_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1122_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1123_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1124_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1125_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1126_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1127_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1128_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1129_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1130_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1131_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1132_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1133_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_1134_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
